Date,Open,High,Low,Close,Adj Close,Volume
2009-12-14,69.629997,74.690002,68.589996,73.360001,73.360001,1126952
2009-12-21,73.050003,78.250000,71.989998,78.050003,78.050003,694017
2009-12-28,77.919998,80.000000,77.760002,79.360001,79.360001,522432
2010-01-04,79.629997,83.519997,79.629997,82.750000,82.750000,1449497
2010-01-11,82.879997,83.949997,77.699997,78.000000,78.000000,1507756
2010-01-18,77.849998,79.150002,74.010002,74.540001,74.540001,1166876
2010-01-25,74.239998,75.419998,72.430000,72.889999,72.889999,1521126
2010-02-01,72.839996,78.040001,69.500000,71.190002,71.190002,2155008
2010-02-08,72.180000,75.690002,70.769997,74.129997,74.129997,1997786
2010-02-15,74.019997,80.099998,73.709999,79.809998,79.809998,1106251
2010-02-22,80.099998,80.510002,77.050003,79.660004,79.660004,1510218
2010-03-01,79.839996,82.070000,78.059998,81.500000,81.500000,1485849
2010-03-08,81.790001,83.160004,80.160004,81.239998,81.239998,1673994
2010-03-15,81.129997,83.089996,79.129997,80.680000,80.680000,1207545
2010-03-22,80.930000,82.199997,78.570000,80.000000,80.000000,1541734
2010-03-29,80.239998,85.220001,80.180000,84.870003,84.870003,1222825
2010-04-05,85.309998,87.089996,84.120003,84.919998,84.919998,1746653
2010-04-12,85.169998,86.389999,82.510002,83.239998,83.239998,1942223
2010-04-19,82.919998,85.190002,80.529999,85.120003,85.120003,1651588
2010-04-26,85.220001,86.500000,81.290001,86.150002,86.150002,1986488
2010-05-03,86.199997,87.150002,74.510002,75.110001,75.110001,2540983
2010-05-10,76.110001,78.510002,70.830002,71.610001,71.610001,2270854
2010-05-17,71.790001,72.519997,64.239998,70.040001,70.040001,1694549
2010-05-24,70.620003,75.720001,67.150002,73.970001,73.970001,1903224
2010-05-31,73.970001,75.419998,70.790001,71.510002,71.510002,1717547
2010-06-07,70.349998,76.300003,69.510002,73.779999,73.779999,2128036
2010-06-14,74.059998,78.129997,74.040001,77.180000,77.180000,1414040
2010-06-21,77.500000,79.190002,75.169998,78.860001,78.860001,1351679
2010-06-28,79.000000,79.379997,71.620003,72.139999,72.139999,1565576
2010-07-05,72.059998,76.480003,71.089996,76.089996,76.089996,1210087
2010-07-12,76.300003,78.150002,74.250000,76.010002,76.010002,1626705
2010-07-19,75.720001,79.599998,75.500000,78.980003,78.980003,1396331
2010-07-26,78.980003,79.690002,75.900002,78.949997,78.949997,1564679
2010-08-02,78.949997,82.970001,78.830002,80.699997,80.699997,1522741
2010-08-09,80.910004,81.760002,75.010002,75.389999,75.389999,1786740
2010-08-16,75.599998,76.629997,73.190002,73.459999,73.459999,1202192
2010-08-23,73.900002,75.449997,70.760002,75.169998,75.169998,1777569
2010-08-30,75.500000,75.580002,71.529999,74.599998,74.599998,1846153
2010-09-06,74.300003,76.730003,72.629997,76.449997,76.449997,1570651
2010-09-13,76.360001,78.040001,72.750000,73.660004,73.660004,1606708
2010-09-20,73.589996,76.680000,72.809998,76.489998,76.489998,1372629
2010-09-27,76.470001,81.690002,75.519997,81.580002,81.580002,1786556
2010-10-04,81.680000,84.430000,80.300003,82.660004,82.660004,1864345
2010-10-11,82.949997,84.120003,80.750000,81.250000,81.250000,1584989
2010-10-18,81.379997,83.279999,79.349998,81.690002,81.690002,1433850
2010-10-25,82.010002,83.279999,80.519997,81.430000,81.430000,1591196
2010-11-01,81.449997,87.430000,81.320000,86.849998,86.849998,1670098
2010-11-08,87.389999,88.629997,84.519997,84.879997,84.879997,1972628
2010-11-15,84.870003,85.769997,80.059998,81.510002,81.510002,1589531
2010-11-22,82.150002,84.529999,80.279999,83.760002,83.760002,1140771
2010-11-29,83.900002,89.489998,83.550003,89.190002,89.190002,1700171
2010-12-06,89.440002,90.760002,87.099998,87.790001,87.790001,1807475
2010-12-13,87.680000,89.489998,86.830002,88.019997,88.019997,1340214
2010-12-20,88.180000,91.629997,87.260002,91.510002,91.510002,785689
2010-12-27,91.070000,92.059998,89.019997,91.379997,91.379997,707244
2011-01-03,91.309998,92.580002,87.250000,88.029999,88.029999,1942887
2011-01-10,89.000000,92.389999,88.129997,91.540001,91.540001,1914953
2011-01-17,91.510002,92.099998,88.000000,89.110001,89.110001,1051306
2011-01-24,89.260002,89.730003,85.110001,89.339996,89.339996,1996652
2011-01-31,89.970001,92.839996,88.400002,89.029999,89.029999,1792209
2011-02-07,89.059998,89.540001,85.099998,85.580002,85.580002,1909649
2011-02-14,85.500000,87.879997,83.849998,86.199997,86.199997,1232578
2011-02-21,86.379997,103.410004,86.250000,97.879997,97.879997,1943219
2011-02-28,98.500000,105.169998,96.370003,104.419998,104.419998,1782511
2011-03-07,104.650002,106.949997,99.010002,101.160004,101.160004,1953938
2011-03-14,100.309998,103.660004,96.220001,101.070000,101.070000,1515362
2011-03-21,102.120003,106.690002,101.430000,105.400002,105.400002,1155569
2011-03-28,105.430000,108.230003,102.699997,107.940002,107.940002,1281138
2011-04-04,108.290001,113.180000,107.500000,112.790001,112.790001,1387831
2011-04-11,113.279999,113.459999,105.309998,109.660004,109.660004,1953302
2011-04-18,109.430000,112.480003,105.500000,112.290001,112.290001,994964
2011-04-25,112.339996,114.180000,110.709999,113.930000,113.930000,1286256
2011-05-02,113.889999,114.830002,94.629997,97.180000,97.180000,2220955
2011-05-09,98.110001,104.599998,95.250000,99.650002,99.650002,2323878
2011-05-16,99.360001,100.989998,95.019997,99.489998,99.489998,1557324
2011-05-23,99.680000,101.900002,96.370003,100.589996,100.589996,1535627
2011-05-30,100.690002,103.389999,98.120003,100.220001,100.220001,1436459
2011-06-06,100.419998,102.440002,97.739998,99.290001,99.290001,1914098
2011-06-13,98.769997,99.949997,91.839996,93.010002,93.010002,1819455
2011-06-20,92.800003,95.699997,89.690002,91.160004,91.160004,1578847
2011-06-27,91.160004,95.839996,89.610001,94.940002,94.940002,1446701
2011-07-04,94.980003,99.419998,94.339996,96.199997,96.199997,1251240
2011-07-11,96.099998,99.209999,93.550003,97.239998,97.239998,1679920
2011-07-18,97.370003,100.190002,94.690002,99.870003,99.870003,1154926
2011-07-25,99.760002,100.620003,94.949997,95.699997,95.699997,1363056
2011-08-01,96.199997,98.599998,82.870003,86.879997,86.879997,2125682
2011-08-08,85.709999,87.370003,75.709999,85.379997,85.379997,2499189
2011-08-15,85.589996,89.000000,79.169998,82.260002,82.260002,1492708
2011-08-22,82.419998,86.589996,81.129997,85.370003,85.370003,1663997
2011-08-29,85.330002,89.900002,85.110001,86.449997,86.449997,1431310
2011-09-05,86.459999,90.480003,83.199997,87.239998,87.239998,1315857
2011-09-12,86.699997,90.519997,85.000000,87.959999,87.959999,1557557
2011-09-19,87.750000,87.989998,77.550003,79.849998,79.849998,1583286
2011-09-26,79.639999,84.769997,77.110001,79.199997,79.199997,1641391
2011-10-03,78.919998,84.000000,74.949997,82.980003,82.980003,1920591
2011-10-10,82.750000,87.400002,82.750000,86.800003,86.800003,1556493
2011-10-17,87.480003,89.510002,84.099998,87.400002,87.400002,1228879
2011-10-24,87.050003,94.650002,87.000000,93.320000,93.320000,1989163
2011-10-31,93.529999,94.930000,89.169998,94.260002,94.260002,1440974
2011-11-07,94.260002,99.199997,93.230003,98.989998,98.989998,1710980
2011-11-14,99.300003,103.370003,96.639999,97.410004,97.410004,1620131
2011-11-21,97.540001,98.699997,94.989998,96.769997,96.769997,1067639
2011-11-28,97.500000,101.750000,97.129997,100.959999,100.959999,1457229
2011-12-05,101.230003,102.440002,97.360001,99.410004,99.410004,1446386
2011-12-12,99.580002,101.250000,92.519997,93.529999,93.529999,1517029
2011-12-19,93.760002,100.230003,92.540001,99.680000,99.680000,823203
2011-12-26,99.919998,101.769997,98.300003,98.830002,98.830002,596872
2012-01-02,99.699997,103.739998,99.650002,101.559998,101.559998,1133265
2012-01-09,101.919998,103.410004,97.699997,98.699997,98.699997,1620913
2012-01-16,98.949997,102.059998,97.910004,98.459999,98.459999,1036430
2012-01-23,98.339996,101.389999,97.400002,99.559998,99.559998,1318431
2012-01-30,100.000000,101.290001,95.440002,97.839996,97.839996,1533152
2012-02-06,97.739998,100.180000,95.839996,98.669998,98.669998,1641169
2012-02-13,99.330002,104.139999,99.089996,103.239998,103.239998,1192426
2012-02-20,104.650002,109.949997,104.260002,109.769997,109.769997,1150943
2012-02-27,109.669998,110.550003,104.839996,106.699997,106.699997,1598947
2012-03-05,106.750000,108.199997,104.349998,107.400002,107.400002,1475544
2012-03-12,107.500000,107.559998,103.779999,107.059998,107.059998,1364618
2012-03-19,107.180000,108.250000,104.500000,106.870003,106.870003,1248234
2012-03-26,106.790001,107.730003,102.129997,103.019997,103.019997,1244519
2012-04-02,103.269997,105.489998,101.080002,103.309998,103.309998,1067270
2012-04-09,102.529999,104.239998,100.680000,102.830002,102.830002,1300403
2012-04-16,102.800003,105.070000,101.669998,103.050003,103.050003,1042482
2012-04-23,103.820000,105.000000,101.820000,104.930000,104.930000,1060926
2012-04-30,104.930000,106.430000,97.510002,98.489998,98.489998,1473966
2012-05-07,98.050003,98.239998,95.169998,96.129997,96.129997,1509959
2012-05-14,95.790001,95.830002,90.930000,91.480003,91.480003,1336899
2012-05-21,91.269997,93.059998,89.279999,90.860001,90.860001,994429
2012-05-28,91.000000,92.209999,82.290001,83.230003,83.230003,1312771
2012-06-04,82.959999,87.029999,81.209999,84.099998,84.099998,1512880
2012-06-11,85.720001,86.639999,81.070000,84.029999,84.029999,1487056
2012-06-18,85.089996,85.599998,77.559998,79.760002,79.760002,1409946
2012-06-25,80.199997,85.339996,77.279999,84.959999,84.959999,1504472
2012-07-02,84.650002,88.980003,82.099998,84.449997,84.449997,1300110
2012-07-09,84.199997,87.610001,83.650002,87.099998,87.099998,1357684
2012-07-16,87.129997,92.940002,86.410004,91.440002,91.440002,1030856
2012-07-23,91.610001,91.639999,86.839996,90.129997,90.129997,1333584
2012-07-30,90.139999,91.739998,86.919998,91.400002,91.400002,1359631
2012-08-06,91.339996,94.720001,90.629997,92.870003,92.870003,1207466
2012-08-13,93.250000,96.279999,92.050003,96.010002,96.010002,1137541
2012-08-20,96.360001,98.290001,95.019997,96.150002,96.150002,980323
2012-08-27,96.669998,97.720001,93.949997,96.470001,96.470001,1056707
2012-09-03,96.379997,97.709999,94.080002,96.419998,96.419998,1109299
2012-09-10,96.239998,100.419998,95.339996,99.000000,99.000000,1230379
2012-09-17,99.150002,99.519997,90.660004,92.889999,92.889999,1063109
2012-09-24,93.180000,93.199997,88.949997,92.190002,92.190002,1146880
2012-10-01,92.150002,93.330002,87.699997,89.879997,89.879997,1303759
2012-10-08,89.849998,93.660004,88.209999,91.860001,91.860001,1382779
2012-10-15,91.629997,93.050003,89.790001,90.050003,90.050003,1035878
2012-10-22,89.519997,90.800003,84.940002,86.279999,86.279999,1304428
2012-10-29,86.430000,87.419998,84.660004,84.860001,84.860001,959018
2012-11-05,84.650002,89.220001,84.050003,86.070000,86.070000,1566039
2012-11-12,86.190002,87.010002,84.570000,86.669998,86.669998,1337550
2012-11-19,87.300003,89.800003,86.169998,88.279999,88.279999,895632
2012-11-26,88.209999,88.989998,85.360001,88.910004,88.910004,1103043
2012-12-03,88.849998,90.330002,85.680000,85.930000,85.930000,1177388
2012-12-10,85.980003,87.680000,85.209999,86.730003,86.730003,1176497
2012-12-17,86.879997,90.540001,86.480003,88.660004,88.660004,841958
2012-12-24,88.599998,91.489998,88.199997,90.800003,90.800003,474259
2012-12-31,90.410004,93.870003,90.000000,93.089996,93.089996,723949
2013-01-07,93.209999,94.699997,92.419998,93.559998,93.559998,1100660
2013-01-14,93.739998,96.040001,92.949997,95.559998,95.559998,1035101
2013-01-21,95.250000,96.919998,94.949997,95.879997,95.879997,971307
2013-01-28,96.040001,98.239998,95.470001,97.769997,97.769997,1132299
2013-02-04,97.720001,97.760002,95.040001,95.720001,95.720001,1173335
2013-02-11,95.790001,98.110001,94.970001,95.860001,95.860001,1168380
2013-02-18,95.970001,97.070000,92.440002,93.129997,93.129997,947966
2013-02-25,93.230003,94.459999,90.040001,90.680000,90.680000,1116452
2013-03-04,90.709999,92.029999,89.330002,91.949997,91.949997,1140032
2013-03-11,91.830002,93.839996,90.889999,93.449997,93.449997,1079369
2013-03-18,93.260002,94.089996,91.760002,93.709999,93.709999,891591
2013-03-25,93.720001,97.349998,93.699997,97.230003,97.230003,867163
2013-04-01,97.360001,97.800003,91.910004,92.699997,92.699997,1327105
2013-04-08,93.019997,94.820000,90.269997,91.290001,91.290001,1243413
2013-04-15,90.949997,90.980003,85.610001,88.010002,88.010002,1273060
2013-04-22,87.959999,93.870003,87.550003,93.000000,93.000000,1296354
